split,duplicate_of_split,duplicate_key,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
validation,train,[속성] 향 [문장] 향도 나쁘지 않아,1025908,SNS,남성화장품,OO 옴므 블** 클렌저 125g,유튜버분이 이 제품으로 하루를 마무리 한다고 해서 저도 따라서 구매해봤어요! 저는 일단 별 4개입니다. 자세하게 화장품 분석해볼게요. 일단 제형은 쫀쫀하고 물이랑 살짝 묻쳐서 비비면 거품이 잘 나옵니다. 그리고 사용하고 나서는 깔끔하게 씻기면서 산뜻하고 개운해요. 향도 나쁘지 않아 얼굴에도 향이 남네요. 저렴한 가격에 잘 구매한 듯합니다. 저는 복합성 피부라 저한테는 잘 맞아요. 일단 더 사용해보고 재구매 할지말지 고민해볼게요 ㅎㅎ 별4개인 이유였습니다. 봐주셔서 감사해요~,향,향도 나쁘지 않아,0,[속성] 향 [문장] 향도 나쁘지 않아,2,향,unchanged
validation,train,[속성] 기능/효과 [문장] 면도가 잘 됩니다.,713548,쇼핑몰,남성화장품,OO 질** 쉐이빙폼 175g 1개,쉐이빙젤이 고정비로 많이 나가서 가성비 좋은 제품을 찾고 있다가 구입해 봤습니다. 면도날도 비싼데 가성비 좋은 OOO 쉐이빙폼으로 이용해 보세요. 면도가 잘 됩니다.,기능/효과,면도가 잘 됩니다.,1,[속성] 기능/효과 [문장] 면도가 잘 됩니다.,0,기능/효과,unchanged
validation,train,[속성] 향 [문장] 향이 은은하고,710501,쇼핑몰,남성화장품,OO 맨 프** 애프터 쉐이브 로션 100ml 1개,향이 은은하고 상쾌해서 좋아요. 품절일 때가 많았는데 이번에 스킨과 로션 같이 사서 좋았습니다. 제형 끈적임도 없고 시원해서 면도 후에 항상 사용하네요. 가성비가 좋습니다.,향,향이 은은하고,1,[속성] 향 [문장] 향이 은은하고,0,향,unchanged
validation,train,[속성] 제형 [문장] 제형 끈적임도 없고,710501,쇼핑몰,남성화장품,OO 맨 프** 애프터 쉐이브 로션 100ml 1개,향이 은은하고 상쾌해서 좋아요. 품절일 때가 많았는데 이번에 스킨과 로션 같이 사서 좋았습니다. 제형 끈적임도 없고 시원해서 면도 후에 항상 사용하네요. 가성비가 좋습니다.,제형,제형 끈적임도 없고,1,[속성] 제형 [문장] 제형 끈적임도 없고,0,제형,unchanged
validation,train,[속성] 보습력/수분감 [문장] 시원해서,710501,쇼핑몰,남성화장품,OO 맨 프** 애프터 쉐이브 로션 100ml 1개,향이 은은하고 상쾌해서 좋아요. 품절일 때가 많았는데 이번에 스킨과 로션 같이 사서 좋았습니다. 제형 끈적임도 없고 시원해서 면도 후에 항상 사용하네요. 가성비가 좋습니다.,보습력/수분감,시원해서,1,[속성] 보습력/수분감 [문장] 시원해서,0,보습력/수분감/쿨링감,merged_duplicate_label
validation,train,[속성] 가격 [문장] 가성비가 좋습니다.,710501,쇼핑몰,남성화장품,OO 맨 프** 애프터 쉐이브 로션 100ml 1개,향이 은은하고 상쾌해서 좋아요. 품절일 때가 많았는데 이번에 스킨과 로션 같이 사서 좋았습니다. 제형 끈적임도 없고 시원해서 면도 후에 항상 사용하네요. 가성비가 좋습니다.,가격,가성비가 좋습니다.,1,[속성] 가격 [문장] 가성비가 좋습니다.,0,가격,unchanged
validation,train,[속성] 보습력/수분감 [문장] 보습도 좋고,1027297,SNS,남성화장품,OO 포맨 플루이드&토너기획(크림10ml+토너15ml증정),안녕하세요~ ㅇㅇㅇ 남성 전용이 나왔대요~ 소개할게요~ ㅇㅇㅇ 하면 순하고 자극 없어서 민감성 피부에도 좋고 트러블도 없다는 제품인 거는 알고 있죠~ ㅇㅇㅇ에서 남성 전용이 출시됐다고 해서 당연히 좋아 보여 구입했습니다. 남편이 써보더니 사용감이 깔끔! 그 자체라고 하네요. 보습도 좋고 순해서 더 좋고 최고라고 하네요. 이번 제품은 기획제품이라 선물용으로 좋을 듯하구요. 증정품도 있어서 아주 좋아요! 어버이날 친정아버지나 시아버지 선물로도 좋을 듯해요~,보습력/수분감,보습도 좋고,1,[속성] 보습력/수분감 [문장] 보습도 좋고,0,보습력/수분감/쿨링감,merged_duplicate_label
validation,train,[속성] 자극성 [문장] 순해서 더 좋고,1027297,SNS,남성화장품,OO 포맨 플루이드&토너기획(크림10ml+토너15ml증정),안녕하세요~ ㅇㅇㅇ 남성 전용이 나왔대요~ 소개할게요~ ㅇㅇㅇ 하면 순하고 자극 없어서 민감성 피부에도 좋고 트러블도 없다는 제품인 거는 알고 있죠~ ㅇㅇㅇ에서 남성 전용이 출시됐다고 해서 당연히 좋아 보여 구입했습니다. 남편이 써보더니 사용감이 깔끔! 그 자체라고 하네요. 보습도 좋고 순해서 더 좋고 최고라고 하네요. 이번 제품은 기획제품이라 선물용으로 좋을 듯하구요. 증정품도 있어서 아주 좋아요! 어버이날 친정아버지나 시아버지 선물로도 좋을 듯해요~,자극성,순해서 더 좋고,1,[속성] 자극성 [문장] 순해서 더 좋고,0,자극성,unchanged
validation,train,[속성] 향 [문장] 향이 순하고,709645,쇼핑몰,남성화장품,OO 스** 쉐이브 젤 195g 1개,향이 순하고 자극도 별로 없네요. 보통 수염 정도인 분들이 사용하기 좋을 것 같아요.,향,향이 순하고,1,[속성] 향 [문장] 향이 순하고,0,향,unchanged
validation,train,[속성] 품질 [문장] 가격 대비 품질이 좋지 않습니다.,715653,쇼핑몰,남성화장품,OO 몽** 레전드 EDT 100ml,가격 대비 품질이 좋지 않습니다. 여기서 너무 비싸게 구입한 것 같습니다. 가격이 더 저렴해야 될 것 같습니다.,품질,가격 대비 품질이 좋지 않습니다.,-1,[속성] 품질 [문장] 가격 대비 품질이 좋지 않습니다.,1,품질,unchanged
validation,train,[속성] 가격 [문장] 저렴한 가격에,1027983,SNS,남성화장품,OO 블** EDT 125ml,저는 이 향수가 저렴한 가격에 향도 무난해서 잘 사용하고 있습니다. 10년 전부터 꾸준히 사용해 온 향수입니다. 다른 향수도 있지만 이 향수를 주로 사용하고 있습니다. 향도 사용하기 무난하고 지속력도 이만하면 괜찮은 듯합니다. 데일리로 사용하기 좋은 것 같고 시원한 향은 여름에도 잘 어울리는 듯합니다. 양도 많아서 오래 두고 쓸 수 있어 좋습니다. 이 향수 저는 완전히 만족하는 제품이라서 계속 재구매해서 사용할 거예요. OO OOO EDT 125ml 추천합니다.,가격,저렴한 가격에,1,[속성] 가격 [문장] 저렴한 가격에,0,가격,unchanged
validation,train,[속성] 가격 [문장] 가격이 저렴하지 않고,716612,쇼핑몰,남성화장품,OO 아** EDT 125ml,제품이 궁금해서 처음 주문했는데 가격이 저렴하지 않고 유통기한도 짧은 제품이 와서 아쉽습니다.,가격,가격이 저렴하지 않고,-1,[속성] 가격 [문장] 가격이 저렴하지 않고,1,가격,unchanged
validation,train,[속성] 유통기한 [문장] 유통기한도 짧은 제품이 와서 아쉽습니다.,716612,쇼핑몰,남성화장품,OO 아** EDT 125ml,제품이 궁금해서 처음 주문했는데 가격이 저렴하지 않고 유통기한도 짧은 제품이 와서 아쉽습니다.,유통기한,유통기한도 짧은 제품이 와서 아쉽습니다.,-1,[속성] 유통기한 [문장] 유통기한도 짧은 제품이 와서 아쉽습니다.,1,유통기한,unchanged
validation,train,[속성] 향 [문장] 향도 좋아서,1026543,SNS,남성화장품,OO 스** 클렌저 펌프타입 500ml,아빠가 비누로만 샤워를 하시는 것 같아 제가 이 제품을 구매하게 되었습니다!! 아빠 선물로 드렸는데 샤워하실 때 마다 이 제품을 사용하시는 것 같아서 너무 뿌듯합니다..!! 아빠가 이 제품 사용하시고 피부가 부드러워지셨다고 하시네요!! 세정력이 좋아서 아빠의 개기름도 싹 없어진다고 해요! 비누로 씻었을 때는 피부가 당겨서 안 좋다고 했는데 이 제품으로 씻으면 피부가 촉촉하다고 해요~! 아빠가 씻고 나왔을 때 향도 좋아서 엄마도 만족하시는 것 같아요 ㅎㅎㅎ 아빠 선물로 추천 드려요!! 우리 아빠들 비누로 씻으시는 분들 많잖아요~ 다들 선물 하나씩 하세요~,향,향도 좋아서,1,[속성] 향 [문장] 향도 좋아서,0,향,unchanged
validation,train,[속성] 향 [문장] 향도 은은해서,1029705,SNS,남성화장품,OO 스킨밀크 200ml,"한 달 동안 사용하고 작성하는 OO 실사용 후기입니다~ 저렴하게 세일하는 걸 보고 이제 계절도 바뀌고 해서 새로 장만한 OO예요. 지복합성 피부이고, 남자들이라면 다 그렇겠지만 끈적이는 화장품 제일 싫어합니다. 그래서 여러가지 겹쳐 바르기보다 OO 하나로 다 끝내는 게 간편하고 안 끈적여서 좋습니다. 향도 은은해서 나이 상관 없이 누구나 쓰기 좋을 것 같아요. 그냥 가볍기만 한 게 아니라 속건조를 잡아주는 기특한 제품이라서 다 쓰면 재구매할 것 같네요. 일본 제품이라는 점이 좀 걸리지만 제품 자체는 다 좋습니다.",향,향도 은은해서,1,[속성] 향 [문장] 향도 은은해서,0,향,unchanged
validation,train,[속성] 향 [문장] 향이 좋다고,1026497,SNS,남성화장품,OO 아** 옴므 EDT ,그동안 사용하던 향수가 질려서 새로운 향수가 필요해서 알아 보다가 이 제품이 향이 좋다고 해서 구매를 하게 되었어요!! 인터넷 후기도 좋은 것 같아서 바로 구매 했네요~ 저는 향이 강한 것은 좋아하지 않아서 평소에 은은한 향수를 사용하고 있어요~ 이 제품도 은은한 향수라고 해서 구매를 했죠!! 이 향은 너무 상쾌해서 좋았고 양도 많아서 좋은 것 같습니다!! 뭐랄까 너무 남성스럽지 않은 향이라 좋은 것 같아요 :) 제가 사용하고 너무 좋아서 직장 동료에게도 뿌려줬는데 향이 좋다고 자기도 이 제품 구매한다고 하네요~ 남자 향수로 저는 이 브랜드 향수 추천 드려요! 다음에는 다른 제품도 한 번 사봐야겠네요,향,향이 좋다고,1,[속성] 향 [문장] 향이 좋다고,0,향,unchanged
validation,train,[속성] 용량/개수 [문장] 양도 넉넉해서,711521,쇼핑몰,남성화장품,OO 스** 쉐이브 폼 245g 1개,비싼 편이긴 하지만 알로에 성분이 있다고 해서 건조한 겨울에 쓰기 좋습니다. 양도 넉넉해서 다른 제품에 비하면 가성비 좋은 것 같습니다.,용량/개수,양도 넉넉해서,1,[속성] 용량/개수 [문장] 양도 넉넉해서,0,용량,merged_duplicate_label
validation,train,[속성] 가격 [문장] 가성비 좋은 것 같습니다.,711521,쇼핑몰,남성화장품,OO 스** 쉐이브 폼 245g 1개,비싼 편이긴 하지만 알로에 성분이 있다고 해서 건조한 겨울에 쓰기 좋습니다. 양도 넉넉해서 다른 제품에 비하면 가성비 좋은 것 같습니다.,가격,가성비 좋은 것 같습니다.,1,[속성] 가격 [문장] 가성비 좋은 것 같습니다.,0,가격,unchanged
validation,train,[속성] 용량/개수 [문장] 용량도 생각보다 작고,715315,쇼핑몰,남성화장품,OO 몽** 레전드 EDT 100ml,배송이 너무 느렸습니다. 백화점 상품인데 너무 느리네요. 용량도 생각보다 작고 가격도 엄청 비쌉니다.,용량/개수,용량도 생각보다 작고,-1,[속성] 용량/개수 [문장] 용량도 생각보다 작고,1,용량,merged_duplicate_label
validation,train,[속성] 향 [문장] 향이 좋지 않네요.,716248,쇼핑몰,남성화장품,OO 아** EDT 125ml,남편이 원해서 이번에 바꿔봤는데 향이 좋지 않네요. 지속력도 안 좋습니다.,향,향이 좋지 않네요.,-1,[속성] 향 [문장] 향이 좋지 않네요.,1,향,unchanged
validation,train,[속성] 지속력/유지력 [문장] 지속력도 안 좋습니다.,716248,쇼핑몰,남성화장품,OO 아** EDT 125ml,남편이 원해서 이번에 바꿔봤는데 향이 좋지 않네요. 지속력도 안 좋습니다.,지속력/유지력,지속력도 안 좋습니다.,-1,[속성] 지속력/유지력 [문장] 지속력도 안 좋습니다.,1,지속력/유지력,unchanged
validation,train,[속성] 기능/효과 [문장] 여름에 사용하기 안 좋은 것 같습니다.,716794,쇼핑몰,남성화장품,OO 쿨 워터 맨 EDT 125ml,향이 자극적이라서 좋지 않고 여름에 사용하기 안 좋은 것 같습니다.,기능/효과,여름에 사용하기 안 좋은 것 같습니다.,-1,[속성] 기능/효과 [문장] 여름에 사용하기 안 좋은 것 같습니다.,1,기능/효과,unchanged
validation,train,[속성] 향 [문장] 향이 진하지 않고,713147,쇼핑몰,남성화장품,OO 질** 쉐이빙폼 175g 1개,향이 진하지 않고 상큼한 향이라 이 제품만 사용하고 있습니다. 대용량으로 나왔으면 좋겠습니다.,향,향이 진하지 않고,1,[속성] 향 [문장] 향이 진하지 않고,0,향,unchanged
validation,train,[속성] 자극성 [문장] 자극적이지도 않아서,1026356,SNS,남성화장품,OO 더** 남성 기초 2종 세트,"선물로 들어와서 사용해 보게 된 OO OOO 2종 세트 사용후기예요. 배송이 좀 걸리긴 했는데 박스도 튼튼, 뽁뽁이도 빵빵하게 잘 받았어요. 샘플이 여러가지 들어 있고 유통기한도 긴 편이라서 만족! 세트에 미니어처도 들어 있어서 여행 갈 때 가지고 가기 편할 것 같아요. 저희 남편 피부가 기름지면서 건조한 피부인데 이 제품을 쓰면 편하다고 해요. 향도 나쁘지 않고 자극적이지도 않아서 데일리로 잘 쓰고 있답니다. 매일 무난하게 사용하기 좋은 남성용화장품이라고 생각 됩니다.",자극성,자극적이지도 않아서,1,[속성] 자극성 [문장] 자극적이지도 않아서,0,자극성,unchanged
validation,train,[속성] 향 [문장] 향도 적당하고,1027962,SNS,남성화장품,OO 아** 맨 올인원 120ml 1개,아들이 귀찮다고 화장품 잘 안 발라서 이거 하나라도 바르고 다니라고 구입해 주었어요. 택배 받고 화장대에 올려 두면서 꼭 쓰라고 부탁했어요. 몇 번 써보더니 편해서 좋다고 매일 잘 바르고 다니네요. 향도 적당하고 피부도 좋아지는 것 같다고 마음에 든다고 합니다. 용기도 뚜껑 열어서 쓰는 거 아니어서 사용할 때마다 편하다고 하네요. 용량 대비 가격도 좋은 듯하고 거칠었던 피부도 부드러워진 듯 보이네요. 올인원으로 편하고 좋다고 다음에도 이걸로 구매해 달라고 했어요.,향,향도 적당하고,1,[속성] 향 [문장] 향도 적당하고,0,향,unchanged
validation,train,[속성] 가격 [문장] 가격도 착하고,1026319,SNS,남성화장품,OO 옴므 에센스 인 2종 세트,"지성에 민감성인 남편을 위해 OO OOO 2종 세트를 구입해 봤어요. 사용후기 들려드릴게요~ 저희 남편은 피부가 지성이고 예민하기까지 해서 예전부터 남성화장품을 안 쓰고 시어머님 화장품을 같이 썼더라고요ㅎ 혹시 이건 괜찮을까 싶어서 OO 제품을 사 줘 봤는데, 오, 이건 잘 쓰네요. 향도 약하고 순하다고 마음에 들어 해서 다행이에요. 게다가 가격도 착하고 증정품도 풍성하고 제품까지 피부에 잘 맞아서 대만족이었어요. 남편 화장품이 떨어져 간다면 다음 화장품으로 OO 어떠세요? 아마 여러분도 만족하실 거예요.",가격,가격도 착하고,1,[속성] 가격 [문장] 가격도 착하고,0,가격,unchanged
